Month,cpiyoy,cpiyoy1,cpiyoy2,govt_string,vaxfull,dvaxfull,dcovid,total_covid,new_cases,new_cases pm,new_deaths,new_deathspm,cci,cci1,cci2,cci3,cci4,cci5,cci6,cci7,cci8,cci_exp,cci_cur,ism_man,ism_non,ism_man_backlog,ism_non_backlog,ism_man_prices,ism_non_prices,ism_man_non_neworders,ism_non_neworders,ism_man_prod,ism_man_employ,ism_non_employ,ism_man_inv,dbear,debtceiling2011,dgulfwar1,dgulfwar2,dshut,dstock87,vaxdec2020,dcovxcci,dcovxcci6 ,dcovxcci7,dcovxism_man,dcovxism_non,dcovxndpm,dcovxncpm,cci7xndpm,cci6ndpm,cci8xndpm
2021M06,5.3,4.9,4.2,57.646,47.25733333,1,1,33607782.5,13198.83333,39.5641,347.7666667,1.031933333,128.9,120,117.5,114.9,95.2,87.1,87.1,92.9,101.4,108.5,159.6,60.9,60.7,64.5,61.1,92.1,78.8,66.4,62.8,60.9,50.9,49.7,51.3,0,0,0,0,0,0,0,128.9,87.1,92.9,60.9,60.7,1.031933333,39.5641,133.0162066,11227.19,13070.46
2021M07,5.3,5.3,4.9,49.45806452,50.42419355,1,1,34250669.84,42743.58065,103.5699677,283.8064516,0.842193548,125.1,128.9,120,117.5,114.9,95.2,87.1,87.1,92.9,103.8,157.2,59.9,64.1,65,65.8,85.7,81.4,65,64.1,59.6,53.2,54.1,49.1,0,0,0,0,0,0,0,125.1,87.1,87.1,59.9,64.1,0.842193548,103.5699677,105.3584129,10896.21,11621.79
2021M08,5.2,5.3,5.3,51.8283871,52.83064516,1,1,37142058.87,138329.129,391.4531613,910.2580645,2.701032258,115.2,125.1,128.9,120,117.5,114.9,95.2,87.1,87.1,92.8,148.9,59.7,62.2,68.2,63.5,79.4,75.9,65.5,63.8,59.4,50,54.1,54,0,0,0,0,0,0,0,115.2,95.2,87.1,59.7,62.2,2.701032258,391.4531613,311.1589161,10967.04,10033.92
2021M09,5.4,5.2,5.3,52.39333333,56.04833333,1,1,41690655.03,138172.5,423.7916,1970.866667,5.8484,109.8,115.2,125.1,128.9,120,117.5,114.9,95.2,87.1,86.7,144.3,60.5,62.6,64.8,61.3,81.2,79.5,64.4,64.2,58.7,50.9,54.1,55.2,0,0,0,0,0,0,0,109.8,114.9,95.2,60.5,62.6,5.8484,423.7916,642.15432,12616.02,9563.58
2021M10,6.2,5.4,5.2,52.23419355,58.49612903,1,1,44949031.68,81097.3871,255.6532581,1549.483871,4.59783871,111.6,109.8,115.2,125.1,128.9,120,117.5,114.9,95.2,89,145.5,60.8,66.7,63.6,61.9,85.7,83,60.6,69,59,52.1,52.8,56.4,0,0,0,0,0,0,0,111.6,117.5,114.9,60.8,66.7,4.59783871,255.6532581,513.1188,13113,10624.32
2021M11,6.8,6.2,5.4,51.49833333,60.08733333,1,1,47348965.67,85092.6,241.4469,1153.433333,3.422666667,111.9,111.6,109.8,115.2,125.1,128.9,120,117.5,114.9,90.2,144.4,60.6,68.4,61.9,67.3,82.4,83,61.4,68.3,60.2,53,57,56.3,0,0,0,0,0,0,0,111.9,120,117.5,60.6,68.4,3.422666667,241.4469,382.9964,13428,12857.31
2021M12,7.1,6.8,6.2,48.86451613,62.29419355,1,1,50940719.84,203276.6774,488.658129,1485.290323,4.407483871,115.2,111.9,111.6,109.8,115.2,125.1,128.9,120,117.5,95.4,144.8,58.8,62.3,62.8,65.9,68.2,83.9,61,62.1,59.4,53.9,54.7,54.6,0,0,0,0,0,0,0,115.2,128.9,120,58.8,62.3,4.407483871,488.658129,507.7421419,14849.28,13536
2022M01,7.5,7.1,6.8,46.80870968,63.96258065,1,1,66048933.1,656657.4194,1975.198129,2044.516129,6.066967742,111.1,115.2,111.9,111.6,109.8,115.2,125.1,128.9,120,88.8,144.5,57.6,59.9,56.4,62.3,76.1,82.3,57.9,61.7,57.8,54.5,52.3,53.2,0,0,0,0,0,0,0,111.1,125.1,128.9,57.6,59.9,6.066967742,1975.198129,674.0401161,13898.61,13332
2022M02,7.9,7.5,7.1,45.23857143,65.19571429,1,1,77918353.79,140684,525.9825,2194.25,6.511178571,105.7,111.1,115.2,111.9,111.6,109.8,115.2,125.1,128.9,80.8,143,58.6,56.5,65,57.4,75.6,83.1,61.7,56.1,58.5,52.9,48.5,53.6,0,0,0,0,0,0,0,105.7,115.2,125.1,58.6,56.5,6.511178571,525.9825,688.231575,12176.64,13624.73
2022M03,8.6,7.9,7.5,36.20483871,65.84225806,1,1,79776388.84,33575.77419,107.9136774,1061.258065,3.149193548,107.6,105.7,111.1,115.2,111.9,111.6,109.8,115.2,125.1,76.7,153.8,57.1,58.3,60,64.2,87.1,83.8,53.8,60.1,54.5,56.3,54,55.5,0,0,0,0,0,0,0,107.6,109.8,115.2,57.1,58.3,3.149193548,107.9136774,338.8532258,11814.48,13460.76
2022M04,8.2,8.6,7.9,29.25933333,66.302,1,1,80801298.4,41492.36667,116.1531667,436.3,1.2947,108.6,107.6,105.7,111.1,115.2,111.9,111.6,109.8,115.2,79,152.9,55.4,57.1,56,64.5,84.6,84.6,53.5,54.6,53.6,50.9,49.5,51.6,0,0,0,0,0,0,0,108.6,111.6,109.8,55.4,57.1,1.2947,116.1531667,140.60442,12119.76,12510.72
2022M05,8.5,8.2,8.6,26.99967742,66.71032258,1,1,82890040.9,92298.80645,266.3954194,355.0967742,1.053677419,103.2,108.6,107.6,105.7,111.1,115.2,111.9,111.6,109.8,73.7,147.4,56.1,55.9,58.7,59.4,82.2,82.1,55.1,57.6,54.2,49.6,50.2,55.9,0,0,0,0,0,0,0,103.2,111.9,111.6,56.1,55.9,1.053677419,266.3954194,108.7395096,11548.08,11331.36
2022M06,9,8.5,8.2,31.30666667,67.026,1,1,86087278.3,111589.9333,314.5408,364.7586207,1.08237931,98.4,103.2,108.6,107.6,105.7,111.1,115.2,111.9,111.6,65.8,147.2,53,55.3,53.2,52,78.5,80.1,49.2,55.6,54.9,47.3,47.4,56,0,0,0,0,0,0,0,98.4,115.2,111.9,53,55.3,1.08237931,314.5408,106.5061241,11335.68,10981.44
2022M07,8.5,9,8.5,31.06290323,67.28129032,1,1,89555943.19,118378,364.5719677,409.8064516,1.216129032,95.3,98.4,103.2,108.6,107.6,105.7,111.1,115.2,111.9,65.6,139.7,52.8,56.7,51.3,60.5,60,72.3,48,59.9,53.5,49.9,49.1,57.3,0,0,0,0,0,0,0,95.3,111.1,115.2,52.8,56.7,1.216129032,364.5719677,115.8970967,10587.83,10664.07
2022M08,8.2,8.5,9,28.5016129,67.56774194,1,1,93142267.74,102718.6129,305.3554516,548.1,1.626433333,103.6,95.3,98.4,103.2,108.6,107.6,105.7,111.1,115.2,75.8,145.3,52.8,56.9,53,58.3,52.5,71.5,51.3,61.8,50.4,54.2,50.2,53.1,0,0,0,0,0,0,0,103.6,105.7,111.1,52.8,56.9,1.626433333,305.3554516,168.4984933,10950.52,11934.72
2022M09,8.2,8.2,8.5,25.65333333,67.83633333,1,1,95549486.7,61096.63333,190.4993,439.1,1.303,107.8,103.6,95.3,98.4,103.2,108.6,107.6,105.7,111.1,79.5,150.2,50.9,56.7,50.9,53.9,51.7,68.7,47.1,60.6,50.6,48.7,53,55.5,0,0,0,0,0,0,0,107.8,107.6,105.7,50.9,56.7,1.303,190.4993,140.4634,11599.28,11976.58
2022M10,7.8,8.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.5,107.8,103.6,95.3,98.4,103.2,108.6,107.6,105.7,78.1,138.9,NA,NA,45.3,52.5,46.6,NA,49.2,NA,52.3,50,NA,52.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,11131.5,10834.25
2022M11,NA,7.8,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.5,107.8,103.6,95.3,98.4,103.2,108.6,107.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022M12,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
