Month,cpiyoy,cpiyoy1,cpiyoy2,govt_string,vaxfull,dvaxfull,dcovid,total_covid,new_cases,new_cases pm,new_deaths,new_deathspm,cci,cci1,cci2,cci3,cci4,cci5,cci6,cci7,cci8,cci_exp,cci_cur,ism_man,ism_non,ism_man_backlog,ism_non_backlog,ism_man_prices,ism_non_prices,ism_man_non_neworders,ism_non_neworders,ism_man_prod,ism_man_employ,ism_non_employ,ism_man_inv,dbear,debtceiling2011,dgulfwar1,dgulfwar2,dshut,dstock87,vaxdec2020,dcovxcci,dcovxcci6 ,dcovxcci7,dcovxism_man,dcovxism_non
2003M02,3.1,2.8,2.5,0,0,0,0,0,0,0,0,0,64.8,78.8,80.7,84.9,79.6,93.7,94.5,97.4,106.3,65.7,63.5,48.8,52.6,49,48,65.5,60.5,51.9,53.9,53.6,42.6,48.5,43,0,0,0,1,0,0,0,0,0,0,0,0
2003M03,3,3.1,2.8,0,0,0,0,0,0,0,0,0,61.4,64.8,78.8,80.7,84.9,79.6,93.7,94.5,97.4,61.4,61.4,46.3,49.1,41.5,50,70,59.4,47.2,49.9,47,42.2,48.1,42.3,0,0,0,0,0,0,0,0,0,0,0,0
2003M04,2.2,3,3.1,0,0,0,0,0,0,0,0,0,81,61.4,64.8,78.8,80.7,84.9,79.6,93.7,94.5,84.8,75.2,46.1,50.1,47.5,47.5,63.5,55.7,47.2,50.4,48.5,41.8,48.7,43.1,0,0,0,-1,0,0,0,0,0,0,0,0
2003M05,1.9,2.2,3,0,0,0,0,0,0,0,0,0,83.6,81,61.4,64.8,78.8,80.7,84.9,79.6,93.7,94.5,67.3,49,52.8,51,46,51.5,50,53.4,55.9,52.9,42.4,48.5,45.7,0,0,0,-1,0,0,0,0,0,0,0,0
2003M06,1.9,1.9,2.2,0,0,0,0,0,0,0,0,0,83.5,83.6,81,61.4,64.8,78.8,80.7,84.9,79.6,96.4,64.2,49,54.3,50,51,56.5,52.3,53.6,57.1,54.1,45.6,49.3,42,0,0,0,0,0,0,0,0,0,0,0,0
2003M07,2.1,1.9,1.9,0,0,0,0,0,0,0,0,0,77,83.5,83.6,81,61.4,64.8,78.8,80.7,84.9,86.3,63,51,57.3,51,51.5,53,51.4,56.8,62.3,53.9,46.3,50.5,46.3,0,0,0,0,0,0,0,0,0,0,0,0
2003M08,2.2,2.1,1.9,0,0,0,0,0,0,0,0,0,81.7,77,83.5,83.6,81,61.4,64.8,78.8,80.7,94.9,62,53.2,59.1,51.5,54.5,53,56.1,61.1,66.9,61.8,47.1,51.7,43.1,0,0,0,0,0,0,0,0,0,0,0,0
2003M09,2.4,2.2,2.1,0,0,0,0,0,0,0,0,0,77,81.7,77,83.5,83.6,81,61.4,64.8,78.8,88.5,59.7,52.4,57.6,52.5,51.5,56,59.5,60.8,61.4,57.8,46.5,50.1,43.4,0,0,0,0,0,0,0,0,0,0,0,0
2003M10,2,2.4,2.2,0,0,0,0,0,0,0,0,0,81.7,77,81.7,77,83.5,83.6,81,61.4,64.8,91.5,67,55.2,58.7,53.5,57,58.5,57.2,64.4,64.2,62.8,48.6,53,45.6,0,0,0,0,0,0,0,0,0,0,0,0
2003M11,1.9,2,2.4,0,0,0,0,0,0,0,0,0,92.5,81.7,77,81.7,77,83.5,83.6,81,61.4,100.1,81,58.4,57.5,59,54,64,58.5,69.1,61.3,66.6,50.4,54.4,49.7,0,0,0,0,0,0,0,0,0,0,0,0
2003M12,2,1.9,2,0,0,0,0,0,0,0,0,0,94.8,92.5,81.7,77,81.7,77,83.5,83.6,81,107.4,76,60.1,56.8,61,52.5,66,61.1,71.3,61.2,70,54.1,54,45.9,0,0,0,0,0,0,0,0,0,0,0,0
2004M01,2,2,1.9,0,0,0,0,0,0,0,0,0,97.7,94.8,92.5,81.7,77,81.7,77,83.5,83.6,105.3,86.1,60.8,61.2,60.5,55.5,75.5,62.2,70.6,65.4,69.3,54.7,55.1,47.9,0,0,0,0,0,0,0,0,0,0,0,0
2004M02,1.7,2,2,0,0,0,0,0,0,0,0,0,88.5,97.7,94.8,92.5,81.7,77,81.7,77,83.5,91.9,83.3,59.9,58,62,53.5,81.5,59.5,66.5,61.2,65.6,55.7,52.9,49,0,0,0,0,0,0,0,0,0,0,0,0
2004M03,1.7,1.7,2,0,0,0,0,0,0,0,0,0,88.5,88.5,97.7,94.8,92.5,81.7,77,81.7,77,91.3,84.4,60.6,58.3,63.5,53,86,65,64.6,62.1,66.8,57,53.8,48,0,0,0,0,0,0,0,0,0,0,0,0
2004M04,2.3,1.7,1.7,0,0,0,0,0,0,0,0,0,93,88.5,88.5,97.7,94.8,92.5,81.7,77,81.7,94.8,90.4,60.6,59.6,66.5,52.5,88,68.6,67.1,61.6,66.6,57.2,54.7,45.2,0,0,0,0,0,0,0,0,0,0,0,0
2004M05,2.9,2.3,1.7,0,0,0,0,0,0,0,0,0,93.1,93,88.5,88.5,97.7,94.8,92.5,81.7,77,94.8,90.5,61.4,58.5,63,53.5,86,71,64.5,60.7,65.3,60.1,54.5,48.8,0,0,0,0,0,0,0,0,0,0,0,0
2004M06,3.2,2.9,2.3,0,0,0,0,0,0,0,0,0,102.8,93.1,93,88.5,88.5,97.7,94.8,92.5,81.7,100.8,105.9,60.5,58.6,58.5,56.5,81,74.2,60.9,62.1,63.7,59.4,55.6,51.3,0,0,0,0,0,0,0,0,0,0,0,0
2004M07,2.9,3.2,2.9,0,0,0,0,0,0,0,0,0,105.7,102.8,93.1,93,88.5,88.5,97.7,94.8,92.5,105.3,106.4,59.9,58.5,58,55.5,77,71.9,62.8,63.2,63.8,57.4,49.7,50.8,0,0,0,0,0,0,0,0,0,0,0,0
2004M08,2.5,2.9,3.2,0,0,0,0,0,0,0,0,0,98.7,105.7,102.8,93.1,93,88.5,88.5,97.7,94.8,97.3,100.7,58.5,57.3,55,55,81.5,70.9,62.1,59,59.3,56.4,53.5,52.1,0,0,0,0,0,0,0,0,0,0,0,0
2004M09,2.5,2.5,2.9,0,0,0,0,0,0,0,0,0,96.7,98.7,105.7,102.8,93.1,93,88.5,88.5,97.7,97.7,95.3,57.4,57.9,55,53,76,67,57.7,60.6,59.8,58,55.3,51.6,0,0,0,0,0,0,0,0,0,0,0,0
2004M10,3.2,2.5,2.5,0,0,0,0,0,0,0,0,0,92.9,96.7,98.7,105.7,102.8,93.1,93,88.5,88.5,92.2,94,56.3,58.8,49,52.5,78.5,72.8,58.4,61.7,59.3,55.5,56.5,49.3,0,0,0,0,0,0,0,0,0,0,0,0
2004M11,3.6,3.2,2.5,0,0,0,0,0,0,0,0,0,92.6,92.9,96.7,98.7,105.7,102.8,93.1,93,88.5,90.2,96.3,56.2,58.4,47.5,52.5,74,70.6,60.1,61.1,57.3,56.9,54.8,49.7,0,0,0,0,0,0,0,0,0,0,0,0
2004M12,3.3,3.6,3.2,0,0,0,0,0,0,0,0,0,102.7,92.6,92.9,96.7,98.7,105.7,102.8,93.1,93,100.7,105.7,57.2,59.6,54,54,72,71.3,66.3,63.2,57.9,53.8,54.7,52.8,0,0,0,0,0,0,0,0,0,0,0,0
2005M01,2.8,3.3,3.6,0,0,0,0,0,0,0,0,0,105.1,102.7,92.6,92.9,96.7,98.7,105.7,102.8,93.1,100.4,112.1,56.8,58,50.5,56.5,69,69.1,57.9,62.4,59.3,58.6,54.6,53.5,0,0,0,0,0,0,0,0,0,0,0,0
2005M02,3.1,2.8,3.3,0,0,0,0,0,0,0,0,0,104.4,105.1,102.7,92.6,92.9,96.7,98.7,105.7,102.8,96.1,116.8,55.5,59.4,50.5,48,65.5,69.7,55.9,63.3,58.2,56,59.7,51,0,0,0,0,0,0,0,0,0,0,0,0
2005M03,3.2,3.1,2.8,0,0,0,0,0,0,0,0,0,103,104.4,105.1,102.7,92.6,92.9,96.7,98.7,105.7,93.7,117,55.2,58,56,51.5,73,65.6,57.7,60.5,57.5,52.5,57.2,55,0,0,0,0,0,0,0,0,0,0,0,0
2005M04,3.4,3.2,3.1,0,0,0,0,0,0,0,0,0,97.5,103,104.4,105.1,102.7,92.6,92.9,96.7,98.7,86.7,113.8,52.2,55.6,53,56.5,71,62.4,53.4,57.5,54.2,53,53.3,48.5,0,0,0,0,0,0,0,0,0,0,0,0
2005M05,2.9,3.4,3.2,0,0,0,0,0,0,0,0,0,103.1,97.5,103,104.4,105.1,102.7,92.6,92.9,96.7,93.4,117.8,50.8,55.3,51,54,58,57.6,51.8,58.2,54.7,49.3,51.8,48.5,0,0,0,0,0,0,0,0,0,0,0,0
2005M06,2.5,2.9,3.4,0,0,0,0,0,0,0,0,0,106.2,103.1,97.5,103,104.4,105.1,102.7,92.6,92.9,96.4,120.8,52.4,58.1,51,56.5,50.5,58.4,55.7,59.2,55.1,51.1,55.8,48,0,0,0,0,0,0,0,0,0,0,0,0
2005M07,3.1,2.5,2.9,0,0,0,0,0,0,0,0,0,103.6,106.2,103.1,97.5,103,104.4,105.1,102.7,92.6,93.2,119.3,52.8,59.5,49,52.5,48.5,65.8,57.2,64.4,57.4,53.2,55.1,45.5,0,0,0,0,0,0,0,0,0,0,0,0
2005M08,3.6,3.1,2.5,0,0,0,0,0,0,0,0,0,105.5,103.6,106.2,103.1,97.5,103,104.4,105.1,102.7,93.3,123.8,52.4,61.3,50.5,53.5,62.5,66.1,57.8,65.3,55.6,51.8,60.2,47,0,0,0,0,0,0,0,0,0,0,0,0
2005M09,4.7,3.6,3.1,0,0,0,0,0,0,0,0,0,87.5,105.5,103.6,106.2,103.1,97.5,103,104.4,105.1,72.3,110.4,56.8,55.7,55,52,78,83.5,60.9,56.2,62.4,53.4,55.4,49.5,0,0,0,0,0,0,0,0,0,0,0,0
2005M10,4.4,4.7,3.6,0,0,0,0,0,0,0,0,0,85.2,87.5,105.5,103.6,106.2,103.1,97.5,103,104.4,70.1,107.8,57.2,57.4,55.5,52,84,79.2,61.4,57.5,62.1,54.3,54.2,46.5,0,0,0,0,0,0,0,0,0,0,0,0
2005M11,3.3,4.4,4.7,0,0,0,0,0,0,0,0,0,98.3,85.2,87.5,105.5,103.6,106.2,103.1,97.5,103,88.4,113.2,56.7,59.1,53,55,74,72.6,61.2,59.6,62.4,56,56.9,47,0,0,0,0,0,0,0,0,0,0,0,0
2005M12,3.3,3.3,4.4,0,0,0,0,0,0,0,0,0,103.8,98.3,85.2,87.5,105.5,103.6,106.2,103.1,97.5,92.6,120.7,55.1,59,49.5,54,63,68.9,60.1,62.8,60.3,53.7,56.4,46.5,0,0,0,0,0,0,0,0,0,0,0,0
2006M01,4,3.3,3.3,0,0,0,0,0,0,0,0,0,106.8,103.8,98.3,85.2,87.5,105.5,103.6,106.2,103.1,92.1,128.8,55,56.3,53.5,54,65,69.9,58.9,57.4,59.7,53.1,54.5,47.5,0,0,0,0,0,0,0,0,0,0,0,0
2006M02,3.6,4,3.3,0,0,0,0,0,0,0,0,0,102.7,106.8,103.8,98.3,85.2,87.5,105.5,103.6,106.2,84.2,130.3,55.8,57.6,54.5,52.5,62.5,67.8,61,57.8,57.9,53.5,58.1,52,0,0,0,0,0,0,0,0,0,0,0,0
2006M03,3.4,3.6,4,0,0,0,0,0,0,0,0,0,107.5,102.7,106.8,103.8,98.3,85.2,87.5,105.5,103.6,90.3,133.3,54.3,56.9,59.5,54,66.5,60.1,57,58.6,57,53.8,55.1,50,0,0,0,0,0,0,0,0,0,0,0,0
2006M04,3.6,3.4,3.6,0,0,0,0,0,0,0,0,0,109.8,107.5,102.7,106.8,103.8,98.3,85.2,87.5,105.5,92.3,136.2,55.2,58.4,57,50.5,71.5,68.5,55.7,61.1,57.1,54.2,56.5,51.5,0,0,0,0,0,0,0,0,0,0,0,0
2006M05,4,3.6,3.4,0,0,0,0,0,0,0,0,0,104.7,109.8,107.5,102.7,106.8,103.8,98.3,85.2,87.5,85.1,134.1,53.7,57,53,54,77,70.5,54.9,58.6,56,53.2,54.6,48.5,0,0,0,0,0,0,0,0,0,0,0,0
2006M06,4.2,4,3.6,0,0,0,0,0,0,0,0,0,105.4,104.7,109.8,107.5,102.7,106.8,103.8,98.3,85.2,87.5,132.2,52,55.2,54,52,76.5,69,55,57,53.4,49.9,51.2,47.5,0,0,0,0,0,0,0,0,0,0,0,0
2006M07,4.1,4.2,4,0,0,0,0,0,0,0,0,0,107,105.4,104.7,109.8,107.5,102.7,106.8,103.8,98.3,88.9,134.2,53,55.6,50.5,55,78.5,70.6,55.8,58.1,56.9,50.7,53.6,48,0,0,0,0,0,0,0,0,0,0,0,0
2006M08,3.9,4.1,4.2,0,0,0,0,0,0,0,0,0,100.2,107,105.4,104.7,109.8,107.5,102.7,106.8,103.8,84.4,123.9,53.7,53.9,51.5,56,73,72.2,55.3,53.1,55.2,52.6,52.2,51,0,0,0,0,0,0,0,0,0,0,0,0
2006M09,2,3.9,4.1,0,0,0,0,0,0,0,0,0,105.9,100.2,107,105.4,104.7,109.8,107.5,102.7,106.8,91,128.3,52.2,54.5,46.5,49.5,61,60.6,54.8,56.5,56.2,49.9,52.9,47,0,0,0,0,0,0,0,0,0,0,0,0
2006M10,1.4,2,3.9,0,0,0,0,0,0,0,0,0,105.1,105.9,100.2,107,105.4,104.7,109.8,107.5,102.7,91.9,125.1,51.4,54.9,44.5,53,47,56.5,54.1,55.3,54.3,49.6,52.9,47.5,0,0,0,0,0,0,0,0,0,0,0,0
2006M11,2,1.4,2,0,0,0,0,0,0,0,0,0,105.3,105.1,105.9,100.2,107,105.4,104.7,109.8,107.5,91.9,125.4,50.3,54.5,46.5,51.5,53.5,56.7,50.8,56.7,50.7,49.2,52.2,47.5,0,0,0,0,0,0,0,0,0,0,0,0
2006M12,2.5,2,1.4,0,0,0,0,0,0,0,0,0,110,105.3,105.1,105.9,100.2,107,105.4,104.7,109.8,96.3,130.5,51.4,53.7,45,54.5,47.5,60.5,51.4,54.8,52.7,49.8,52.7,47.5,0,0,0,0,0,0,0,0,0,0,0,0
2007M01,2.1,2.5,2,0,0,0,0,0,0,0,0,0,110.2,110,105.3,105.1,105.9,100.2,107,105.4,104.7,94.4,133.9,50.4,55.4,46,48,53.6,57.5,55.5,55.8,49,52.1,54.5,40.5,0,0,0,0,0,0,0,0,0,0,0,0
2007M02,2.4,2.1,2.5,0,0,0,0,0,0,0,0,0,111.2,110.2,110,105.3,105.1,105.9,100.2,107,105.4,93.8,137.1,54.1,54.2,56.5,49,62.5,57,59.1,56.1,54.1,54.7,52.2,49.4,0,0,0,0,0,0,0,0,0,0,0,0
2007M03,2.8,2.4,2.1,0,0,0,0,0,0,0,0,0,108.2,111.2,110.2,110,105.3,105.1,105.9,100.2,107,87.9,138.5,52.8,52.1,49.6,47,65.5,64.2,56,53.7,54.3,52.8,51.7,48.8,0,0,0,0,0,0,0,0,0,0,0,0
2007M04,2.6,2.8,2.4,0,0,0,0,0,0,0,0,0,106.3,108.2,111.2,110.2,110,105.3,105.1,105.9,100.2,88.2,133.5,52.7,53.4,54.1,52.5,73,63.2,57.1,54.5,55.9,52.7,51.9,46.5,0,0,0,0,0,0,0,0,0,0,0,0
2007M05,2.7,2.6,2.8,0,0,0,0,0,0,0,0,0,108.5,106.3,108.2,111.2,110.2,110,105.3,105.1,105.9,90.1,136.1,53.1,54.3,53.7,50,72.6,62.8,57,56.9,59,51.1,52.5,47.6,0,0,0,0,0,0,0,0,0,0,0,0
2007M06,2.7,2.7,2.6,0,0,0,0,0,0,0,0,0,105.3,108.5,106.3,108.2,111.2,110.2,110,105.3,105.1,88.8,129.9,54,54.9,53.5,48,67.1,61.6,58.4,56.8,59.3,55.7,53.2,47.5,0,0,0,0,0,0,0,0,0,0,0,0
2007M07,2.3,2.7,2.7,0,0,0,0,0,0,0,0,0,111.9,105.3,108.5,106.3,108.2,111.2,110.2,110,105.3,94.4,138.3,51.8,53.6,54.5,46.5,67.4,59.7,57.5,54.4,54.3,50.4,51.3,46.8,0,0,0,0,0,0,0,0,0,0,0,0
2007M08,1.9,2.3,2.7,0,0,0,0,0,0,0,0,0,105.6,111.9,105.3,108.5,106.3,108.2,111.2,110.2,110,89.2,130.1,52.2,52.7,51.5,53,62.9,60,56.1,56.3,55.2,50.7,48.3,48.1,0,0,0,0,0,0,0,0,0,0,0,0
2007M09,2.8,1.9,2.3,0,0,0,0,0,0,0,0,0,99.5,105.6,111.9,105.3,108.5,106.3,108.2,111.2,110.2,85,121.2,53.8,52.6,50.2,50,60.4,66.7,59.4,52.8,60.8,53.9,52.2,44.7,0,0,0,0,0,0,0,0,0,0,0,0
2007M10,3.6,2.8,1.9,0,0,0,0,0,0,0,0,0,95.2,99.5,105.6,111.9,105.3,108.5,106.3,108.2,111.2,80,118,52.8,53.6,50.4,47,63.9,66.2,55.8,55.6,52.3,53.5,53.4,50.6,0,0,0,0,0,0,0,0,0,0,0,0
2007M11,4.4,3.6,2.8,0,0,0,0,0,0,0,0,0,87.8,95.2,99.5,105.6,111.9,105.3,108.5,106.3,108.2,69.1,115.7,51.5,52.8,41.7,43.5,72,75.3,53.1,51.9,52.3,53.2,51.8,46.3,0,0,0,0,0,0,0,0,0,0,0,0
2007M12,4.1,4.4,3.6,0,0,0,0,0,0,0,0,0,90.6,87.8,95.2,99.5,105.6,111.9,105.3,108.5,106.3,75.8,112.9,50.1,52.5,43.7,48.5,65.7,72,49.9,52.5,52,51.1,51.6,44.1,0,0,0,0,0,0,0,0,0,0,0,0
2008M01,4.3,4.1,4.4,0,0,0,0,0,0,0,0,0,87.3,90.6,87.8,95.2,99.5,105.6,111.9,105.3,108.5,69.3,114.3,50.9,44.8,46,49,76.2,71.6,49.5,43.5,50.7,49.6,45.2,51.3,0,0,0,0,0,0,0,0,0,0,0,0
2008M02,4.1,4.3,4.1,0,0,0,0,0,0,0,0,0,76.4,87.3,90.6,87.8,95.2,99.5,105.6,111.9,105.3,58,104,48.8,49.9,46.9,46,75.7,71.7,50.5,50.5,49.4,47.3,46.9,45.9,1,0,0,0,0,0,0,0,0,0,0,0
2008M03,4,4.1,4.3,0,0,0,0,0,0,0,0,0,65.9,76.4,87.3,90.6,87.8,95.2,99.5,105.6,111.9,49.4,90.6,49.7,49.4,46.3,49.5,83.1,72.7,49.2,49.4,48.9,52.2,47,45.8,1,0,0,0,0,0,0,0,0,0,0,0
2008M04,3.9,4,4.1,0,0,0,0,0,0,0,0,0,62.8,65.9,76.4,87.3,90.6,87.8,95.2,99.5,105.6,50,81.9,48.5,51.9,52.3,47.5,83.9,71.9,46.2,49.9,49,45.4,50.7,48.3,1,0,0,0,0,0,0,0,0,0,0,0
2008M05,4.1,3.9,4,0,0,0,0,0,0,0,0,0,58.1,62.8,65.9,76.4,87.3,90.6,87.8,95.2,99.5,47.3,74.2,48.9,51.5,45.6,50,88.1,75.2,47.9,53.9,50.6,45,47.6,47,0,0,0,0,0,0,0,0,0,0,0,0
2008M06,4.9,4.1,3.9,0,0,0,0,0,0,0,0,0,51,58.1,62.8,65.9,76.4,87.3,90.6,87.8,95.2,41.4,65.4,49.9,48.1,47.9,49,91.4,79.6,49.5,49,50,45,43.4,49.2,0,0,0,0,0,0,0,0,0,0,0,0
2008M07,5.5,4.9,4.1,0,0,0,0,0,0,0,0,0,51.9,51,58.1,62.8,65.9,76.4,87.3,90.6,87.8,42.7,65.8,50.8,50.1,44,49,90.4,77.4,48.4,49.4,52.8,54.7,46.4,43.3,0,0,0,0,0,0,0,0,0,0,0,0
2008M08,5.3,5.5,4.9,0,0,0,0,0,0,0,0,0,58.5,51.9,51,58.1,62.8,65.9,76.4,87.3,90.6,54.1,65,50.1,50.6,48.2,52,76.5,72.4,48.6,50.5,52.7,50.2,45.2,48.7,0,0,0,0,0,0,0,0,0,0,0,0
2008M09,5,5.3,5.5,0,0,0,0,0,0,0,0,0,61.4,58.5,51.9,51,58.1,62.8,65.9,76.4,87.3,61.5,61.1,47.2,49.4,38.7,49,55.1,71.9,45.1,49.5,49,45.4,44.1,44.4,0,0,0,0,0,0,0,0,0,0,0,0
2008M10,3.7,5,5.3,0,0,0,0,0,0,0,0,0,38.8,61.4,58.5,51.9,51,58.1,62.8,65.9,76.4,35.7,43.5,38.2,44.7,30.6,46.5,39.8,53.9,32,44.2,34.8,33,42.8,42.7,0,0,0,0,0,0,0,0,0,0,0,0
2008M11,1.1,3.7,5,0,0,0,0,0,0,0,0,0,44.7,38.8,61.4,58.5,51.9,51,58.1,62.8,65.9,46.2,42.3,39,37.8,27.7,44,28.4,37.4,34.5,35.4,35.2,36.8,32,39,0,0,0,0,0,0,0,0,0,0,0,0
2008M12,0,1.1,3.7,0,0,0,0,0,0,0,0,0,38.6,44.7,38.8,61.4,58.5,51.9,51,58.1,62.8,44.2,30.2,34.5,40,23.4,39.5,17.1,36.1,25.9,38.7,28.1,32.5,34.6,38.9,0,0,0,0,0,0,0,0,0,0,0,0
2009M01,-0.1,0,1.1,0,0,0,0,0,0,0,0,0,37.4,38.6,44.7,38.8,61.4,58.5,51.9,51,58.1,42.5,29.7,36.4,43,32.2,42.5,29,41.7,32.5,40.6,32.3,30.5,35.8,39.8,0,0,0,0,0,0,0,0,0,0,0,0
2009M02,0,-0.1,0,0,0,0,0,0,0,0,0,0,25.3,37.4,38.6,44.7,38.8,61.4,58.5,51.9,51,27.3,22.3,36.6,41.6,33.6,37.5,29.9,48.6,32.7,40.6,38.4,28,36.9,37.7,0,0,0,0,0,0,0,0,0,0,0,0
2009M03,-0.4,0,-0.1,0,0,0,0,0,0,0,0,0,26.9,25.3,37.4,38.6,44.7,38.8,61.4,58.5,51.9,30.2,21.9,37.2,40.1,37.6,36.5,31.6,40,41.3,37.2,36.5,30.5,31.8,34.4,0,0,0,0,0,0,0,0,0,0,0,0
2009M04,-0.6,-0.4,0,0,0,0,0,0,0,0,0,0,40.8,26.9,25.3,37.4,38.6,44.7,38.8,61.4,58.5,51,25.5,39.9,43.7,40.9,41,31.4,39.9,46,46.8,36.7,33.5,37.2,36.1,0,0,0,0,0,0,0,0,0,0,0,0
2009M05,-1,-0.6,-0.4,0,0,0,0,0,0,0,0,0,54.8,40.8,26.9,25.3,37.4,38.6,44.7,38.8,61.4,71.5,29.7,44.1,44.4,46.1,44,45,47.1,51,45.9,48.3,35.3,38.4,34.5,0,0,0,0,0,0,0,0,0,0,0,0
2009M06,-1.2,-1,-0.6,0,0,0,0,0,0,0,0,0,49.3,54.8,40.8,26.9,25.3,37.4,38.6,44.7,38.8,65.5,25,46.3,46.4,48.6,40,47.9,52.9,49,49.4,54.6,45,41.5,33.5,0,0,0,0,0,0,0,0,0,0,0,0
2009M07,-2,-1.2,-1,0,0,0,0,0,0,0,0,0,47.4,49.3,54.8,40.8,26.9,25.3,37.4,38.6,44.7,63.4,23.3,49.7,47.1,49.4,46,52.8,41.5,56.6,49.8,58.8,47.1,41.2,34.2,0,0,0,0,0,0,0,0,0,0,0,0
2009M08,-1.5,-2,-1.2,0,0,0,0,0,0,0,0,0,54.5,47.4,49.3,54.8,40.8,26.9,25.3,37.4,38.6,73.8,25.4,53.4,48.9,50.9,42,62.3,60.8,64.1,51.5,62.2,47.5,43.1,38.6,0,0,0,0,0,0,0,0,0,0,0,0
2009M09,-1.4,-1.5,-2,0,0,0,0,0,0,0,0,0,53.4,54.5,47.4,49.3,54.8,40.8,26.9,25.3,37.4,73.7,23,54.9,50.1,52.6,41,63.3,49.6,64.7,52.7,62.1,48.6,44.3,41.6,0,0,0,0,0,0,0,0,0,0,0,0
2009M10,-0.2,-1.4,-1.5,0,0,0,0,0,0,0,0,0,48.7,53.4,54.5,47.4,49.3,54.8,40.8,26.9,25.3,67,21.1,57.6,51,50.5,51.5,64.3,53.5,57.7,55.7,64.4,53.5,42.7,51.7,0,0,0,0,0,0,0,0,0,0,0,0
2009M11,1.9,-0.2,-1.4,0,0,0,0,0,0,0,0,0,50.6,48.7,53.4,54.5,47.4,49.3,54.8,40.8,26.9,70.3,21.2,55.4,49.5,51.8,53.5,55.4,58.9,64.2,54.6,63.4,51.2,43.4,41,0,0,0,0,0,0,0,0,0,0,0,0
2009M12,2.8,1.9,-0.2,0,0,0,0,0,0,0,0,0,53.6,50.6,48.7,53.4,54.5,47.4,49.3,54.8,40.8,75.9,20.2,55.8,49.7,50.1,48.5,63.8,58.9,63.8,51.5,60.1,52.6,44.4,43.8,0,0,0,0,0,0,0,0,0,0,0,0
2010M01,2.6,2.8,1.9,0,0,0,0,0,0,0,0,0,56.5,53.6,50.6,48.7,53.4,54.5,47.4,49.3,54.8,77.3,25.2,56.3,50,53.2,48,68,59.4,59.9,52.9,62.8,55.2,44.8,46.3,0,0,0,0,0,0,0,0,0,0,0,0
2010M02,2.2,2.6,2.8,0,0,0,0,0,0,0,0,0,46.4,56.5,53.6,50.6,48.7,53.4,54.5,47.4,49.3,62.9,21.7,55.5,51.7,58.8,45.5,65.1,58.7,57.7,53.4,57,55.7,46.7,50.2,0,0,0,0,0,0,0,0,0,0,0,0
2010M03,2.3,2.2,2.6,0,0,0,0,0,0,0,0,0,52.3,46.4,56.5,53.6,50.6,48.7,53.4,54.5,47.4,70.4,25.2,58.8,53.3,54.7,46,75.2,60.9,60.1,58.1,57.3,55.8,47.8,56.8,0,0,0,0,0,0,0,0,0,0,0,0
2010M04,2.2,2.3,2.2,0,0,0,0,0,0,0,0,0,57.7,52.3,46.4,56.5,53.6,50.6,48.7,53.4,54.5,77.4,28.2,58.1,55.3,57,55.5,78,63.8,64,58,62.3,54.8,49.9,49.9,0,0,0,0,0,0,0,0,0,0,0,0
2010M05,2,2.2,2.3,0,0,0,0,0,0,0,0,0,62.7,57.7,52.3,46.4,56.5,53.6,50.6,48.7,53.4,84.6,29.8,57.4,55.5,56.3,49.5,77,60.8,61.3,57.9,62.1,57.9,49.9,47.8,0,0,0,0,0,0,0,0,0,0,0,0
2010M06,1.1,2,2.2,0,0,0,0,0,0,0,0,0,54.3,62.7,57.7,52.3,46.4,56.5,53.6,50.6,48.7,72.7,26.8,56.5,54.4,57.6,56,54.9,56.7,58.6,56.6,63,56.8,48.8,47.3,0,0,0,0,0,0,0,0,0,0,0,0
2010M07,1.3,1.1,2,0,0,0,0,0,0,0,0,0,51,54.3,62.7,57.7,52.3,46.4,56.5,53.6,50.6,67.5,26.4,56.1,54.6,54,55.5,55.6,56.1,54.7,58.2,56.1,58.6,50.9,49.8,0,0,0,0,0,0,0,0,0,0,0,0
2010M08,1.2,1.3,1.1,0,0,0,0,0,0,0,0,0,53.2,51,54.3,62.7,57.7,52.3,46.4,56.5,53.6,72,24.9,56.4,52.4,51.5,52,61.8,59.2,54,54.3,56.3,61.2,48.7,52.8,0,0,0,0,0,0,0,0,0,0,0,0
2010M09,1.1,1.2,1.3,0,0,0,0,0,0,0,0,0,48.6,53.2,51,54.3,62.7,57.7,52.3,46.4,56.5,65.5,23.3,55.3,53.3,44.4,50.5,69.8,59.5,51.9,54.2,57.3,58,51,56.4,0,0,0,0,0,0,0,0,0,0,0,0
2010M10,1.2,1.1,1.2,0,0,0,0,0,0,0,0,0,49.9,48.6,53.2,51,54.3,62.7,57.7,52.3,46.4,67.5,23.5,56.9,55.3,45.1,48,73.8,68.2,57.8,58.4,61.5,57.5,51.9,56.1,0,0,0,0,0,0,0,0,0,0,0,0
2010M11,1.1,1.2,1.1,0,0,0,0,0,0,0,0,0,57.8,49.9,48.6,53.2,51,54.3,62.7,57.7,52.3,79.9,24.7,57.3,56.4,48.7,52,69,65.6,58.3,58.4,55.7,60.2,55.6,53.4,0,0,0,0,0,0,0,0,0,0,0,0
2010M12,1.4,1.1,1.2,0,0,0,0,0,0,0,0,0,63.4,57.8,49.9,48.6,53.2,51,54.3,62.7,57.7,86.5,28.8,56.6,56.9,46.3,51.5,73.3,69.3,59.6,62.2,62.5,56.7,51.5,49.7,0,0,0,0,0,0,0,0,0,0,0,0
